id,username,content,sentiment
1663313593981448194,majadesigntee,"🎥 Fresh video up! 🌍 Dig into the truth of #climatechange with me and meet a surprising ally - AI! 💻🌿 Ready to make a difference? 

Show some love if our planet matters to you! Each share amplifies the message. 💪🔄

Catch it on my YouTube! Bio for link.

#ai #globalwarming ",positive
1663313581956296706,Karrenza,@ClimateWarrior7 BLISTERING! Now that is comical 😅 The weather was way hotter for decades. Why did they change from 'Global Warming' to Climate Change' There is zero warming and our weather continuously serves to prove this. Everybody needs to wake up to the climate scam.,neutral
1663313391404961794,BellPsyyjfsc22,@5Explorer @Alphafox78 I’m blaming cavemen for global warming and the ice age. It’s all their fault. Burning fires. How dare they!,negative
1663313243572523009,jeffpag94632793,"@disclosetv @Rifleman4WVU Global warming right.,.,.",neutral
1663313194239008772,Ami61495883,@SIfill_ Nether of those things have anything to do with global warming but rather misguided policies and terrible leadership,negative
1663313150618238981,Xlady1020,"@NineNewsNancy ON THE OCEAN! Global warming, rising tides! We can see how worried he is about this right? 🥹🤪😜🥸🙄",negative
1663313043260948481,realchrismanion,"@RichRaho It’s about time. Too many members of the American hierarchy are pushing Joe Bidens agenda, from global warming to guns to illegal aliens.

All of those are issues on which good Catholics can and do disagree. Our Bishops should concentrate on moral truths that they often ignore.",negative
1663312996226191361,Damo__73_,"@Arwenstar Lucky you weren't born in a country that's already being severely impacted by global warming, isn't it?",negative
1663312961572577280,CossackCyber,@tan123 What Global Warming?  It hasn’t changed in 400 million years. Get used to it already,negative
1663312952261324802,TwittleDeebizee,"They are using global warming as an excuse to do chemtrails, suggesting we eat bugs, and telling us farmers need to stop growing so much. If they can't stick a needle in us, they are seeking to starve us, or feed us bugs to kill us somehow. Eating bugs is not God's design for us!",negative
1663312892647870464,CathyWi06832881,@MRobertsQLD Global warming sux.,neutral
1663312834262958080,not_gregarious,"@ArizonaCoyotes Dude, global warming",neutral
1663312824087597056,Hussitegaming,"""The day the world stood still"" (2008) superior bugman alien civ lands on earth to concerntroll mankind about global warming. Aliens heart is melted by mudshark single moms love for son Jayden Smith and calls off billions must die program. 
Designated coalino (coal kino).",negative
1663312787198582796,smarzeli,"@ICcrapdaily @RJG683 @catotheyounger1 @richielull @VivekGRamaswamy ""because political science pays better than real science!""

What does this mean?  Are there certain grants that only go towards papers that prove man is causing global warming?

Can you name any?",negative
1663312751224143877,oOoCHaRLeNeoOo,"@citynews680 your helicopter is annoying and cause tons of noise pollution. For a company that pushes global warming, you think you would ground them.",negative
1663312306069962752,CossackCyber,@Antman0528 She was forced to watch 30 minutes of John Kerry’s pontificating about global warming and the necessity to stop farming,negative
1663312290584711171,DBDamba,"@Spriter99880 The USA, Russia and Europe planted Nuclear warheads, and even detonated some of these warheads and that increased our heat and radiation level yet they blame global warming on deforestation?? @elonmusk needs to help out with this theory, cause the more i read, it gets confusing😀",negative
1663312119645782024,TVAddictStill,"@David_K_Clark @colinrtalbot Domestic production will make more difference to how much we rely on unstable, undemocratic regimes than it does to global warming.",negative
1663311481545293833,dave161256,"@DahleHakon @bjames280961 @quoll21 @JillBelch You have been deceived by the misuse of data by climate change deniers.

Factcheck: How global warming has increased US wildfires
",negative
1663311175629828096,klyphnelson,"@EvanMcFatridge @elsworthroy @Paulishonlaffin @Pinky22P @GH70867806 @DenisPetit2233 @farmermemaw @canucker9 @BethCharron1 @HHouse222 @Gracelle_298164 @MarkFriesen08 @Berniceness @LoorenQn @Hawkrulz @CdnFury @RichardBligdon @SageTruth777 @tr6_guy @bcgift @GalacticCurrent @UncleNestor22 @FLagauloise @schmidt_zach @MaximeBernier @PatrickAllan100 @RealBenGhost @SanjayTweets1 @Goandms @rdviger @ChelseaHillier8 @Ticupolu @RedPilledVishal @NormalGuy223 @csiscanada @ElectionsCan_E @CPC_HQ Because fear sells. Covid, Global warming, race, class, and gender strife. Fear amplified by educational institutions, information media, and entertainment media. Any political movement that mocks people that succumbed to the fear while wooing them, is doomed to failure.",negative
1663310905835241474,pincheyohana,@Pattrigg Global warming bitch 😩😩😩😩,negative
1663310585361055748,apegglivecouk,"definately its all lies there is no global warming just chemtrails and weather manipulation ,we need CO2 for all life on earth ...",negative
1663246213162868738,TiceRichard,"Economic madness! 

Lower tax revenue &amp; HIGHER carbon emissions. 

What Starmer’s financially illiterate plan to stop North Sea drilling would really mean for Britain

We need to scrap Net Zero &amp; use our energy treasure that can make Britain wealthy again ",negative
1663310361057959937,Sluggo013,@JustinTrudeau But the arson set fires in Alberta is global warming?,negative
1663310338115379200,cliffedward10,"@SaneSceptic Back in '86 unleaded petrol was withdrawn in NZ. In '96 it was banned.
The reason? Global Warming and Mental Health consequences.
How's that going?",negative
1663310172238823425,stevecandy7,@MRobertsQLD Yes it’s random deviations at small temporal scales from average climate aka weather. But to all those noting this do you also complain when the ABC labels every heatwave as “climate change” formerly denoted “global warming”?,neutral
1663310084602994688,Youareasophist,"@RoadrunnerA @JasperStoneRev4 @Reuters Ukraine's GDP is actually 8 times bigger than yours, and the country won't be destroyed in 20 years because of global warming",positive
1663309949487788039,enbloc30m1,"Meh, global warming will was all this out to sea eventually.",neutral
1663206347066982402,CitizenFreePres,"Shut down the Everest tours or fix this. 

Unacceptable scene near the top.  ",negative
1663309827026690049,nataliehb,"@DanteAtkins @SimonWDC This is exact same false equivalence by media that allowed #FossilFuel funded research/PR to be used as a counterweight to overwhelming scientific consensus on #GlobalWarming —swaying public opinion, giving cover to MAGA Repubs &amp; ultimately, worsening #ClimateCrisis for us all",negative
1663309258035740672,KahunaCove,"🔥 🌊 Climatic change is quickening dangerous shifts in #Antarctic ocean circulation, raising global warming risks! #Oceans #ClimateChange 🌊🔥. ",negative
1663309057749311497,RoadrunnerA,"@Youareasophist @JasperStoneRev4 @Reuters If we don’t exist soon because of “global warming”(your words not mine) then what’s the point worrying about money.
Biden’s burning it all up in Ukraine anyways.",negative
1663308872487141377,radprogrsve2006,"When I become president I will abolish racism, cancer and global warming. By abolish I mean censor the media to the point where we don't talk about it, cuz anyone who does is either in jail or imminent danger of falling out of a hospital room window, at least 7 floors up.",negative
1662974291984482305,JustinWhang,One time when I was in junior high one of the kids said that if he was elected class president he would make the soda machines free.,neutral
1663308497671299072,MayanMohamed97,That could be a sign that global warming is getting worse,negative
1663307952554426368,MayanMohamed97,"Hey world, watch out, my dad is starting to give me dating advices !",neutral
1663308136432783362,Mark79577104,"@pistolgal In the 1970s it was ""the coming Ice age"". In the '80s and '90s it was ""runaway global warming"". Then it became ""climate change"". What does that tell you?",neutral
1663308099187507200,cliffedward10,"@NewstalkZB Back in '86 unleaded petrol was withdrawn in NZ. In '96 it was banned.
The reason? Global Warming and Mental Health consequences.
How's that going?",negative
1663307995436949504,Justtracy1966,@Daren0109 @2dogsMark2 @carolvorders She's gonna melt with all this alleged global warming,negative
1663307985089703946,climateprayer,"In 1987 the world ditched CFCs to protect Earth’s vital ozone layer. Coincidentally cutting CFCs also reduced global warming!! Brilliant. Give thanks and #pray any unintended consequences are beneficial. 
",positive
1663307933134848003,Youareasophist,"@RoadrunnerA @JasperStoneRev4 @Reuters I mean, with global warming, this country won't exist in 20 years, when temperatures will be above 113F, don't really care, if we just could stop spending money for that trash country on human rights that they don't even care about that would be great",negative
1663307802440351744,Mach00pich00,@latestinspace That's hot...&amp; acidic. ;^) But global warming does not exist.,neutral
1663307745414590468,q_sertorius2,"@peterob14924093 @dwallacewells Thanks for your response. I was not denying that CO2 and heat are not somehow connected, but that its role in “Global Warming” is not a given, even so. I believe, perhaps wrongly, that its concentrations have not always correlated w/ temp variations. Other factors predominated.",neutral
